entry_date,daily_mean_return,n_signals,equity_proxy,drawdown_proxy,strategy
2025-08-12,0.4089400292274068,4,458.920911631324,0.0,LogisticRegression_TOP_10
2025-08-13,0.0084552305148857,2,462.8011937272683,0.0,LogisticRegression_TOP_10
2025-08-15,-0.0246915967487745,3,451.3738932769031,-0.024691596748774525,LogisticRegression_TOP_10
2025-08-19,0.054898211449097505,2,476.1535127126209,0.0,LogisticRegression_TOP_10
2025-08-20,0.0296505842242675,1,490.2717425449873,0.0,LogisticRegression_TOP_10
2025-08-22,-0.0853354325575646,1,448.4341913241599,-0.0853354325575646,LogisticRegression_TOP_10
2025-08-26,0.08461097765468766,2,486.3766466658863,-0.007944769280158082,LogisticRegression_TOP_10
2025-09-04,-0.2063097098882693,1,386.03242179581804,-0.21261539612310876,LogisticRegression_TOP_10
2025-09-18,0.3308535194303943,1,513.752607161203,0.0,LogisticRegression_TOP_10
2025-09-19,-0.0400329497186054,1,493.18557487091607,-0.04003294971860538,LogisticRegression_TOP_10
2025-09-23,0.4665007773399724,1,723.2570289210595,0.0,LogisticRegression_TOP_10
2025-09-24,-0.0642742748586204,1,676.7702078507582,-0.06427427485862036,LogisticRegression_TOP_10
2025-10-01,-0.1488051111929559,1,576.0633418194462,-0.20351504543439258,LogisticRegression_TOP_10
2025-10-13,0.2268175766286984,1,706.7246329955625,-0.022858258218602656,LogisticRegression_TOP_10
2025-10-23,0.4168811620318952,1,1001.3448192353171,0.0,LogisticRegression_TOP_10
2025-10-27,-0.0799827900917846,2,921.2544667489227,-0.07998279009178466,LogisticRegression_TOP_10
2025-10-29,0.14889939279676734,2,1058.4286974591469,0.0,LogisticRegression_TOP_10
2025-11-03,0.1433747583312468,1,1210.1806561682083,0.0,LogisticRegression_TOP_10
2025-11-04,0.1453539730957508,1,1386.08522270588,0.0,LogisticRegression_TOP_10
2025-11-06,-0.0437403682182838,1,1325.4573446828028,-0.043740368218283754,LogisticRegression_TOP_10
2025-11-07,0.0142868139860331,1,1344.3939072127073,-0.030078464736665977,LogisticRegression_TOP_10
2025-11-10,0.1272219370857084,1,1515.430304294532,0.0,LogisticRegression_TOP_10
2025-11-21,-0.0189993914895052,1,1486.6380506681803,-0.018999391489505135,LogisticRegression_TOP_10
2025-12-02,0.1693843727268592,1,1738.4513043524908,0.0,LogisticRegression_TOP_10
2023-01-03,0.0230119358975363,1,1.0230119358975363,0.0,RandomForest_THRESHOLD_0_50
2023-01-04,0.021151049781007153,17,1.0446497122802696,0.0,RandomForest_THRESHOLD_0_50
2023-01-06,-0.01557779223136555,6,1.0283763761078117,-0.015577792231365573,RandomForest_THRESHOLD_0_50
2023-01-09,0.0721863775072934,1,1.1026111414131126,0.0,RandomForest_THRESHOLD_0_50
2023-01-10,0.027658833112289956,16,1.1331080789612094,0.0,RandomForest_THRESHOLD_0_50
2023-01-11,-0.029477022845252023,14,1.0997074262315303,-0.029477022845251888,RandomForest_THRESHOLD_0_50
2023-01-12,-0.01741513454333235,2,1.0805558734454064,-0.046378811069797354,RandomForest_THRESHOLD_0_50
2023-01-13,-0.00220711753866955,12,1.0781709596256126,-0.048483565121132166,RandomForest_THRESHOLD_0_50
2023-01-17,-0.03941859751174043,7,1.0356709725192836,-0.08599100849342844,RandomForest_THRESHOLD_0_50
2023-01-18,0.002740064173835701,3,1.0385087774469655,-0.08348656520123743,RandomForest_THRESHOLD_0_50
2023-01-19,-0.002240615970413626,4,1.036181878094803,-0.08554011984034615,RandomForest_THRESHOLD_0_50
2023-01-20,0.061305280601069496,7,1.0997052988851481,-0.02947890028873823,RandomForest_THRESHOLD_0_50
2023-01-25,-0.025405123428328926,11,1.0717671500321837,-0.054135108616700234,RandomForest_THRESHOLD_0_50
2023-01-26,-0.0240732456653867,1,1.0459662361333675,-0.07690514651323488,RandomForest_THRESHOLD_0_50
2023-01-27,-0.0351874507367375,9,1.009161350727134,-0.1093865011956362,RandomForest_THRESHOLD_0_50
2023-01-30,0.0251068090999481,1,1.034498172110886,-0.08702603809931819,RandomForest_THRESHOLD_0_50
2023-01-31,-0.027820594689180866,32,1.0057178177578905,-0.11242551665513267,RandomForest_THRESHOLD_0_50
2023-02-01,0.09172448893182537,5,1.0979667706013636,-0.03101320078139591,RandomForest_THRESHOLD_0_50
2023-02-02,-0.1077102110269473,1,0.9797045380393149,-0.1353829734075579,RandomForest_THRESHOLD_0_50
2023-02-03,-0.0452370735437512,3,0.9353855718008837,-0.17449571742669967,RandomForest_THRESHOLD_0_50
2023-02-07,0.0059340329205914005,4,0.9409361805773964,-0.16959714783782054,RandomForest_THRESHOLD_0_50
2023-02-08,-0.1058574686245727,1,0.8413310583641994,-0.2575014917063341,RandomForest_THRESHOLD_0_50
2023-02-10,-0.1074822089095701,1,0.7509029377869889,-0.3373068714897979,RandomForest_THRESHOLD_0_50
2023-02-13,-0.06275242123772484,2,0.7037819603263347,-0.3788924698414159,RandomForest_THRESHOLD_0_50
2023-02-15,-0.0981436947893839,3,0.6347101984137926,-0.43985025771268793,RandomForest_THRESHOLD_0_50
2023-02-17,-0.1210241802204191,1,0.5578949169732238,-0.5076419210736889,RandomForest_THRESHOLD_0_50
2023-02-21,-0.0405750909257157,1,0.5352582799900406,-0.5276193948941348,RandomForest_THRESHOLD_0_50
2023-02-22,-0.0282506071072093,1,0.5201369086211614,-0.5409644337740463,RandomForest_THRESHOLD_0_50
2023-02-23,-0.1597812700281941,1,0.43702877277313346,-0.6143097195337404,RandomForest_THRESHOLD_0_50
2023-02-27,-0.135508149578017,1,0.37780781246229445,-0.6665738957499496,RandomForest_THRESHOLD_0_50
2023-03-01,-0.052588086815677476,4,0.3579396224208861,-0.6841081366668644,RandomForest_THRESHOLD_0_50
2023-03-02,0.1620653492222283,1,0.4159492323289996,-0.6329130115193193,RandomForest_THRESHOLD_0_50
2023-03-07,-0.1440131573224536,2,0.3560470700954496,-0.6857783677424133,RandomForest_THRESHOLD_0_50
2023-03-08,0.05338193145971735,7,0.37505355038771804,-0.6690046101060784,RandomForest_THRESHOLD_0_50
2023-03-20,-0.1779537257233544,1,0.30831137375045176,-0.727906472934956,RandomForest_THRESHOLD_0_50
2023-03-21,0.255786166356902,3,0.3871731580863098,-0.6583087127564605,RandomForest_THRESHOLD_0_50
2023-03-23,0.0026887786763962994,4,0.3882141810178453,-0.6573899805094097,RandomForest_THRESHOLD_0_50
2023-03-30,0.1706691707026092,1,0.4544703733471535,-0.5989170126085459,RandomForest_THRESHOLD_0_50
2023-03-31,0.1583482772595331,3,0.5264349740321721,-0.535406212517002,RandomForest_THRESHOLD_0_50
2023-04-04,0.0322548388448483,1,0.5434150492818717,-0.5204208147734204,RandomForest_THRESHOLD_0_50
2023-04-05,0.058653195081316,2,0.5752880781775243,-0.49229196326538716,RandomForest_THRESHOLD_0_50
2023-04-06,0.1274550333754827,1,0.6486114393821579,-0.4275820184983763,RandomForest_THRESHOLD_0_50
2023-04-12,-0.04286426309674335,2,0.6208091879969238,-0.45211829345876864,RandomForest_THRESHOLD_0_50
2023-04-13,-0.0018212648796593,1,0.6196785300258552,-0.4531161311691,RandomForest_THRESHOLD_0_50
2023-04-14,0.3280734041764286,2,0.8229785748664827,-0.273698078632571,RandomForest_THRESHOLD_0_50
2023-04-17,-0.012556855081829806,4,0.8126445521664335,-0.2828181466048364,RandomForest_THRESHOLD_0_50
2023-04-18,-0.005652058144007002,4,0.8080514379071783,-0.2868717001400526,RandomForest_THRESHOLD_0_50
2023-04-19,-0.048819896565669305,2,0.7686024502888095,-0.32168654997726687,RandomForest_THRESHOLD_0_50
2023-04-20,0.0239587682281345,1,0.7870172182548554,-0.3054349952421458,RandomForest_THRESHOLD_0_50
2023-04-21,-0.01483771114446595,2,0.7753396841046687,-0.31574075015379754,RandomForest_THRESHOLD_0_50
2023-04-24,-0.017880313949651182,6,0.7614763671352538,-0.32797552036400046,RandomForest_THRESHOLD_0_50
2023-04-27,0.07549094424804587,3,0.8189609371128657,-0.2772437578384772,RandomForest_THRESHOLD_0_50
2023-05-01,0.0744245763890593,1,0.8799117579366776,-0.2234529306830576,RandomForest_THRESHOLD_0_50
2023-05-02,-0.0098905749402373,4,0.871208924754009,-0.23113342766675848,RandomForest_THRESHOLD_0_50
2023-05-03,0.2954522989159621,3,1.1286096044086844,-0.0039700313112663865,RandomForest_THRESHOLD_0_50
2023-05-05,-0.02667993104968197,3,1.098498377981052,-0.030544042199298627,RandomForest_THRESHOLD_0_50
2023-05-10,0.13945780639443905,8,1.2516925521021387,0.0,RandomForest_THRESHOLD_0_50
2023-05-11,-0.08490961214177585,2,1.1454118229823966,-0.08490961214177573,RandomForest_THRESHOLD_0_50
2023-05-12,0.02555269651558545,2,1.1746801836804293,-0.06152658517650522,RandomForest_THRESHOLD_0_50
2023-05-15,0.29728904103779646,2,1.5238997290128866,0.0,RandomForest_THRESHOLD_0_50
2023-05-16,0.1209209691234146,3,1.7081711610920336,0.0,RandomForest_THRESHOLD_0_50
2023-05-17,0.1503969451367731,6,1.96507488549101,0.0,RandomForest_THRESHOLD_0_50
2023-05-18,0.0463742901421955,5,2.056203838381912,0.0,RandomForest_THRESHOLD_0_50
2023-05-22,0.02320343342618648,5,2.103914827256476,0.0,RandomForest_THRESHOLD_0_50
2023-05-24,0.07913461656763053,3,2.2704073204023696,0.0,RandomForest_THRESHOLD_0_50
2023-05-25,0.06315891010658226,2,2.4138037722569887,0.0,RandomForest_THRESHOLD_0_50
2023-05-26,0.1027897691850433,1,2.661918104865271,0.0,RandomForest_THRESHOLD_0_50
2023-05-30,0.0008516681416322995,2,2.6641851757108195,0.0,RandomForest_THRESHOLD_0_50
2023-05-31,0.030252617893396352,2,2.74478375182885,0.0,RandomForest_THRESHOLD_0_50
2023-06-01,0.0880377871413314,8,2.986428439521343,0.0,RandomForest_THRESHOLD_0_50
2023-06-05,0.13989039249870178,2,3.404201086095269,0.0,RandomForest_THRESHOLD_0_50
2023-06-06,0.07315870857750051,2,3.6532480412921235,0.0,RandomForest_THRESHOLD_0_50
2023-06-07,0.022203785862208822,9,3.7343639785025076,0.0,RandomForest_THRESHOLD_0_50
2023-06-08,-0.06166227802833945,2,3.50409458860107,-0.06166227802833946,RandomForest_THRESHOLD_0_50
2023-06-09,0.1026631086220695,4,3.8638358319726276,0.0,RandomForest_THRESHOLD_0_50
2023-06-12,0.01725096839245834,10,3.9304907417836357,0.0,RandomForest_THRESHOLD_0_50
2023-06-13,0.08329431128767135,10,4.257878261143072,0.0,RandomForest_THRESHOLD_0_50
2023-06-14,-0.1003952995348094,1,3.8304072977328603,-0.10039529953480941,RandomForest_THRESHOLD_0_50
2023-06-15,0.0163957791318907,23,3.8932098097716707,-0.08564557955997143,RandomForest_THRESHOLD_0_50
2023-06-16,-0.01729780642246131,8,3.8258658201202134,-0.10146190532626465,RandomForest_THRESHOLD_0_50
2023-06-20,-0.008895245006269634,3,3.7918338062891315,-0.1094546218258543,RandomForest_THRESHOLD_0_50
2023-06-21,0.05161319859672524,5,3.987542477578909,-0.06349072636275632,RandomForest_THRESHOLD_0_50
2023-06-22,-0.0240539950726741,2,3.8916261504711467,-0.08601751581634032,RandomForest_THRESHOLD_0_50
2023-06-23,0.09766794613113433,2,4.271713283697876,0.0,RandomForest_THRESHOLD_0_50
2023-06-26,-0.003042537624100849,4,4.258716435312854,-0.003042537624100783,RandomForest_THRESHOLD_0_50
2023-06-27,0.038366545273655114,8,4.422108672235943,0.0,RandomForest_THRESHOLD_0_50
2023-06-29,-0.0055589020143992285,11,4.3975266034299585,-0.005558902014399236,RandomForest_THRESHOLD_0_50
2023-06-30,-0.044556056049607586,12,4.201590161607893,-0.049867275314278925,RandomForest_THRESHOLD_0_50
2023-07-07,0.013518730764028,1,4.258390327783459,-0.03702268681916021,RandomForest_THRESHOLD_0_50
2023-07-10,-0.00897437874726385,2,4.2201739201282455,-0.04566480995266753,RandomForest_THRESHOLD_0_50
2023-07-11,-0.026479207255450433,3,4.108427060243123,-0.0709348492411005,RandomForest_THRESHOLD_0_50
2023-07-12,-0.05959554930402087,3,3.8635830928124304,-0.1263029972398002,RandomForest_THRESHOLD_0_50
2023-07-13,-0.01905630798647535,12,3.7899574634644577,-0.142952436411259,RandomForest_THRESHOLD_0_50
2023-07-14,-0.04541757942114037,4,3.617826769364817,-0.1818774621982454,RandomForest_THRESHOLD_0_50
2023-07-17,-0.08275948960458997,6,3.3184172724543624,-0.24958486586073048,RandomForest_THRESHOLD_0_50
2023-07-18,-0.0168389771308017,3,3.2625385198930457,-0.26222108914310915,RandomForest_THRESHOLD_0_50
2023-07-19,-0.06635462653836867,6,3.0460539948385006,-0.31117613324090254,RandomForest_THRESHOLD_0_50
2023-07-20,-0.05060131702822096,5,2.891919650960599,-0.34603152809938464,RandomForest_THRESHOLD_0_50
2023-07-21,-0.03148339631878371,7,2.8008721984673275,-0.36662067668022114,RandomForest_THRESHOLD_0_50
2023-07-24,-0.07409721712289391,11,2.5933353630440164,-0.41355232192139846,RandomForest_THRESHOLD_0_50
2023-07-25,-0.06194778399036239,8,2.4326839841595977,-0.44988145600466123,RandomForest_THRESHOLD_0_50
2023-07-26,-0.05473421292562186,8,2.2995329409898564,-0.4799917615260352,RandomForest_THRESHOLD_0_50
2023-07-27,-0.037679163936512404,3,2.212888462328889,-0.4995852371918328,RandomForest_THRESHOLD_0_50
2023-07-28,-0.024069914512227064,9,2.159624426215539,-0.5116301777532817,RandomForest_THRESHOLD_0_50
2023-07-31,-0.03312898171648945,8,2.0880782680849603,-0.5278093726653784,RandomForest_THRESHOLD_0_50
2023-08-07,-0.1017151371481027,1,1.875689100670726,-0.5758383070847681,RandomForest_THRESHOLD_0_50
2023-08-09,-0.0820782414598857,1,1.721735837762198,-0.6106527529338984,RandomForest_THRESHOLD_0_50
2023-08-10,0.04348734335333975,6,1.796609555302713,-0.5937210755170572,RandomForest_THRESHOLD_0_50
2023-08-11,-0.054361739804425185,6,1.698942734127203,-0.6158071046978206,RandomForest_THRESHOLD_0_50
2023-08-15,-0.1448183723950122,1,1.4529046125785696,-0.6714452944812096,RandomForest_THRESHOLD_0_50
2023-08-16,-0.0492777463519301,1,1.3813087476063737,-0.6876357299224976,RandomForest_THRESHOLD_0_50
2023-08-17,-0.02791488503753875,2,1.342749672715595,-0.6963553426115459,RandomForest_THRESHOLD_0_50
2023-08-18,0.1313462369829231,1,1.5191147894368398,-0.6564727594836035,RandomForest_THRESHOLD_0_50
2023-08-23,-0.05342349188552865,2,1.4379583728101741,-0.6748251842297892,RandomForest_THRESHOLD_0_50
2023-08-25,-0.010251270667844889,10,1.4232174723214033,-0.6781586392806163,RandomForest_THRESHOLD_0_50
2023-08-30,-0.0472311847130639,1,1.3559972249993313,-0.6933595880370573,RandomForest_THRESHOLD_0_50
2023-08-31,-0.0679971154873613,3,1.2637933250905102,-0.7142102515423936,RandomForest_THRESHOLD_0_50
2023-09-01,-0.06766968712686887,8,1.1782728261886102,-0.7335495544045862,RandomForest_THRESHOLD_0_50
2023-09-05,-0.03052100152791465,2,1.1423107594602073,-0.7416818888617175,RandomForest_THRESHOLD_0_50
2023-09-06,-0.03662218945657322,8,1.1004768384089736,-0.7511420636678878,RandomForest_THRESHOLD_0_50
2023-09-07,0.02065431418907567,6,1.123206432787273,-0.7460020736624393,RandomForest_THRESHOLD_0_50
2023-09-08,-0.07373798365397978,6,1.0403834552063602,-0.7647313686028632,RandomForest_THRESHOLD_0_50
2023-09-11,-0.0930950670074464,1,0.9435288877304855,-0.7866337176075299,RandomForest_THRESHOLD_0_50
2023-09-12,-0.09547804063808124,4,0.8534425982445506,-0.8070055121885944,RandomForest_THRESHOLD_0_50
2023-09-13,-0.05260234537341287,3,0.8085495159353079,-0.8171574748916149,RandomForest_THRESHOLD_0_50
2023-09-14,-0.04890970867937945,16,0.7690035946580587,-0.8261002495288682,RandomForest_THRESHOLD_0_50
2023-09-18,-0.05531361545144007,3,0.7264672255423678,-0.8357192734535297,RandomForest_THRESHOLD_0_50
2023-09-19,-0.014140361293061201,2,0.7161947165056309,-0.8380422622803834,RandomForest_THRESHOLD_0_50
2023-09-20,-0.0494466823501319,2,0.6807812638577342,-0.8460505350915513,RandomForest_THRESHOLD_0_50
2023-09-25,-0.02169902167629905,2,0.666008976456467,-0.8493910878676543,RandomForest_THRESHOLD_0_50
2023-09-28,-0.1023667720518022,1,0.5978317873790937,-0.864808436044876,RandomForest_THRESHOLD_0_50
2023-10-09,-0.0622714833585509,1,0.5606039151801037,-0.8732270152699241,RandomForest_THRESHOLD_0_50
2023-10-11,0.0510296258094685,4,0.5892113231990673,-0.8667578372963989,RandomForest_THRESHOLD_0_50
2023-10-16,0.13542851876482553,2,0.6690073399393799,-0.8487130485644282,RandomForest_THRESHOLD_0_50
2023-11-03,0.0784418106982202,1,0.7214854870546247,-0.8368458261588083,RandomForest_THRESHOLD_0_50
2023-11-06,0.1502946997215833,1,0.8299209316849797,-0.8123246185930233,RandomForest_THRESHOLD_0_50
2023-11-08,0.0681731620602587,1,0.8864992658579408,-0.7995301944016446,RandomForest_THRESHOLD_0_50
2023-11-10,0.0014828466377694279,4,0.8878138083137034,-0.7992329284244388,RandomForest_THRESHOLD_0_50
2023-11-14,-0.0575567895893845,1,0.8367140957540414,-0.8107884365195903,RandomForest_THRESHOLD_0_50
2023-11-16,0.0304753345493579,2,0.8622132377443092,-0.8050221508219177,RandomForest_THRESHOLD_0_50
2023-11-17,0.040685147437730405,4,0.8972925104446993,-0.7970894482810159,RandomForest_THRESHOLD_0_50
2023-11-20,0.09560445918502365,4,0.9830776756365368,-0.7776902947209877,RandomForest_THRESHOLD_0_50
2023-11-21,0.08229035307825344,2,1.0639754846680163,-0.7593963505808553,RandomForest_THRESHOLD_0_50
2023-11-27,0.11042475029051485,2,1.1814647118777115,-0.7328277526747597,RandomForest_THRESHOLD_0_50
2023-11-28,0.1904742391960085,3,1.40650330400955,-0.6819383221311968,RandomForest_THRESHOLD_0_50
2023-11-29,0.0752708900599302,1,1.5123720595745813,-0.6579975365440571,RandomForest_THRESHOLD_0_50
2023-11-30,-0.0077096833491231,2,1.5007121498892,-0.6606342672419225,RandomForest_THRESHOLD_0_50
2023-12-04,0.027506154319314354,2,1.5419909698729222,-0.6512996210259916,RandomForest_THRESHOLD_0_50
2023-12-05,0.024874083016764897,3,1.580346581268643,-0.6426260188514148,RandomForest_THRESHOLD_0_50
2023-12-06,0.03165230308501942,6,1.6303681902383322,-0.6313143092853998,RandomForest_THRESHOLD_0_50
2023-12-07,0.09652421410950815,10,1.7877381985102283,-0.5957272127357518,RandomForest_THRESHOLD_0_50
2023-12-08,0.13195871965379322,3,2.023645842261817,-0.5423798933374913,RandomForest_THRESHOLD_0_50
2023-12-11,0.09727836782718455,5,2.2205028068573145,-0.4978633562764604,RandomForest_THRESHOLD_0_50
2023-12-12,0.1816382218602542,8,2.6238309883305804,-0.40665614917964077,RandomForest_THRESHOLD_0_50
2023-12-13,0.025390784118764397,22,2.6904521145194065,-0.3915906835552646,RandomForest_THRESHOLD_0_50
2023-12-14,0.08405120646582216,16,2.916587860683285,-0.3404531464830385,RandomForest_THRESHOLD_0_50
2023-12-15,0.08827737850856222,15,3.174056591214301,-0.2822300792509904,RandomForest_THRESHOLD_0_50
2023-12-18,0.11691368173109501,9,3.5451472333160137,-0.1983129551803875,RandomForest_THRESHOLD_0_50
2023-12-19,-0.008534466290184244,16,3.514891293759538,-0.2051549262396779,RandomForest_THRESHOLD_0_50
2023-12-20,-0.06742073281125155,2,3.277914746982382,-0.2587439635840121,RandomForest_THRESHOLD_0_50
2023-12-21,0.06424406832555667,6,3.4885013259528685,-0.2111226601337719,RandomForest_THRESHOLD_0_50
2023-12-22,0.1549579145790376,1,4.029072216428733,-0.08887987268944253,RandomForest_THRESHOLD_0_50
2023-12-27,-0.3079248912407684,1,2.7884205923837135,-0.36943643879882104,RandomForest_THRESHOLD_0_50
2024-01-02,0.03738045993201506,10,2.892653036610919,-0.3458656828647515,RandomForest_THRESHOLD_0_50
2024-01-03,-0.03047461252504895,2,2.804500556150795,-0.3658001727187856,RandomForest_THRESHOLD_0_50
2024-01-04,0.021434001753621753,6,2.8646122259893643,-0.3522067325086935,RandomForest_THRESHOLD_0_50
2024-01-05,0.008806975832568792,11,2.889840796633334,-0.34650163285739677,RandomForest_THRESHOLD_0_50
2024-01-08,0.03176105906205785,2,2.9816252008551496,-0.32574583262162216,RandomForest_THRESHOLD_0_50
2024-01-09,0.0787120548845999,1,3.2163150473101663,-0.27267390159276517,RandomForest_THRESHOLD_0_50
2024-01-10,0.12463503103548755,4,3.6171805730515745,-0.1820235907448593,RandomForest_THRESHOLD_0_50
2024-01-11,0.15004827306003282,10,4.159932271384263,-0.059287643132278856,RandomForest_THRESHOLD_0_50
2024-01-12,-0.0147851858657894,3,4.098426899562751,-0.0731962501748129,RandomForest_THRESHOLD_0_50
2024-01-16,0.1369103411650491,8,4.659543924621902,0.0,RandomForest_THRESHOLD_0_50
2024-01-17,0.08621534737676267,4,5.061268122700463,0.0,RandomForest_THRESHOLD_0_50
2024-01-18,0.07488701507925771,15,5.4402913849253,0.0,RandomForest_THRESHOLD_0_50
2024-01-19,0.0207562705059813,5,5.55321154454217,0.0,RandomForest_THRESHOLD_0_50
2024-01-22,0.07502668340982173,4,5.969850589002302,0.0,RandomForest_THRESHOLD_0_50
2024-01-23,0.08112380866056712,5,6.4541476059167,0.0,RandomForest_THRESHOLD_0_50
2024-01-24,0.05225323841699244,18,6.791397719547127,0.0,RandomForest_THRESHOLD_0_50
2024-01-25,0.03003618408139174,40,6.9953853916213875,0.0,RandomForest_THRESHOLD_0_50
2024-01-26,-0.05693900011334568,3,6.597075142014961,-0.05693900011334563,RandomForest_THRESHOLD_0_50
2024-01-29,0.07842357306929519,14,7.114441346458403,0.0,RandomForest_THRESHOLD_0_50
2024-01-30,0.06565398112524583,12,7.581532744335451,0.0,RandomForest_THRESHOLD_0_50
2024-01-31,0.03026675486122785,2,7.811001137380624,0.0,RandomForest_THRESHOLD_0_50
2024-02-01,0.05536690829186792,51,8.243472121021654,0.0,RandomForest_THRESHOLD_0_50
2024-02-02,-0.00394448470279795,2,8.210955871342343,-0.003944484702797957,RandomForest_THRESHOLD_0_50
2024-02-05,0.12929016862322387,3,9.272551740506044,0.0,RandomForest_THRESHOLD_0_50
2024-02-06,0.07503540775551304,21,9.968321441289008,0.0,RandomForest_THRESHOLD_0_50
2024-02-07,0.02945623087488991,22,10.261950619098734,0.0,RandomForest_THRESHOLD_0_50
2024-02-08,-0.008247506083849455,11,10.177315118935553,-0.00824750608384961,RandomForest_THRESHOLD_0_50
2024-02-09,0.0018711903417161658,8,10.196358812690706,-0.0063917483958608745,RandomForest_THRESHOLD_0_50
2024-02-12,0.0419724530917331,8,10.624325004662847,0.0,RandomForest_THRESHOLD_0_50
2024-02-13,0.08464205062411771,5,11.523589659554599,0.0,RandomForest_THRESHOLD_0_50
2024-02-14,0.0024779955469984,8,11.552145063416413,0.0,RandomForest_THRESHOLD_0_50
2024-02-15,0.17274264489413335,5,13.54769315587167,0.0,RandomForest_THRESHOLD_0_50
2024-02-16,0.0945360863740838,1,14.828439046224739,0.0,RandomForest_THRESHOLD_0_50
2024-02-20,0.00839265267758355,6,14.952888984890421,0.0,RandomForest_THRESHOLD_0_50
2024-02-21,0.06453114321721752,7,15.91781600548554,0.0,RandomForest_THRESHOLD_0_50
2024-02-22,0.05968284882646962,9,16.86783661178849,0.0,RandomForest_THRESHOLD_0_50
2024-02-23,0.0646295300333442,1,17.957996964687617,0.0,RandomForest_THRESHOLD_0_50
2024-02-26,-0.01601177201811465,2,17.670457611387043,-0.016011772018114656,RandomForest_THRESHOLD_0_50
2024-02-27,0.11391476543036334,12,19.683383645235377,0.0,RandomForest_THRESHOLD_0_50
2024-02-28,0.16527264833366873,3,22.93650858845105,0.0,RandomForest_THRESHOLD_0_50
2024-02-29,0.020767566170003346,13,23.412844048270557,0.0,RandomForest_THRESHOLD_0_50
2024-03-01,0.07104356476772569,2,25.076175950810526,0.0,RandomForest_THRESHOLD_0_50
2024-03-04,0.15072288591146488,2,28.85572955774036,0.0,RandomForest_THRESHOLD_0_50
2024-03-05,-0.04700773273099575,4,27.499287134932207,-0.04700773273099579,RandomForest_THRESHOLD_0_50
2024-03-06,-0.0013237398589539622,10,27.462885232458877,-0.04826924658045473,RandomForest_THRESHOLD_0_50
2024-03-07,0.027328631095236314,8,28.21340829178756,-0.022259747918260575,RandomForest_THRESHOLD_0_50
2024-03-08,-0.0173368534395058,1,27.7242765672039,-0.03921068737050715,RandomForest_THRESHOLD_0_50
2024-03-11,-0.030342792256897823,5,26.883044602852454,-0.06836371788627149,RandomForest_THRESHOLD_0_50
2024-03-12,-0.03331266016341915,2,25.98749887383959,-0.09939900074823738,RandomForest_THRESHOLD_0_50
2024-03-13,-0.01830532739456108,5,25.511789198788172,-0.11588479689140974,RandomForest_THRESHOLD_0_50
2024-03-15,0.0048959152386436,1,25.636692756291584,-0.11155624379579376,RandomForest_THRESHOLD_0_50
2024-03-18,0.10876460815759655,2,28.42505759838633,-0.014925006782180117,RandomForest_THRESHOLD_0_50
2024-03-20,0.03481443430085187,3,29.414659898643283,0.0,RandomForest_THRESHOLD_0_50
2024-03-21,0.0342089663061148,3,30.420905008021794,0.0,RandomForest_THRESHOLD_0_50
2024-03-27,-0.02563043549112937,7,29.641203964631917,-0.025630435491129422,RandomForest_THRESHOLD_0_50
2024-03-28,0.0363236983799165,3,30.71788211706079,0.0,RandomForest_THRESHOLD_0_50
2024-04-03,0.0327057990585587,2,31.72253499708587,0.0,RandomForest_THRESHOLD_0_50
2024-04-05,-0.061291764424560934,6,29.778204855094593,-0.06129176442456097,RandomForest_THRESHOLD_0_50
2024-04-10,0.031745936990333,1,30.723541870109656,-0.0314915919256763,RandomForest_THRESHOLD_0_50
2024-04-19,0.00611244498766655,2,30.911337829616972,-0.025571637561229488,RandomForest_THRESHOLD_0_50
2024-04-24,0.03368808838234747,4,31.952681710437705,0.0,RandomForest_THRESHOLD_0_50
2024-04-25,-0.019146228550988,2,31.34090836359269,-0.01914622855098802,RandomForest_THRESHOLD_0_50
2024-04-26,0.0075524529095043315,3,31.577609098149814,-0.011738376631009628,RandomForest_THRESHOLD_0_50
2024-04-29,0.06040902921564977,9,33.48518180872032,0.0,RandomForest_THRESHOLD_0_50
2024-04-30,0.06294381548663115,2,35.59286691402471,0.0,RandomForest_THRESHOLD_0_50
2024-05-02,0.07789368856114255,7,38.36532660442395,0.0,RandomForest_THRESHOLD_0_50
2024-05-03,0.06585039687416816,3,40.891698587532346,0.0,RandomForest_THRESHOLD_0_50
2024-05-06,0.06279945470580113,6,43.45967496082335,0.0,RandomForest_THRESHOLD_0_50
2024-05-07,0.07364991545384643,5,46.66047634733963,0.0,RandomForest_THRESHOLD_0_50
2024-05-08,0.040446913409678945,9,48.54774859381485,0.0,RandomForest_THRESHOLD_0_50
2024-05-09,0.05798720098535479,8,51.36289664891087,0.0,RandomForest_THRESHOLD_0_50
2024-05-10,0.1188999507871305,1,57.46994253275084,0.0,RandomForest_THRESHOLD_0_50
2024-05-13,0.008941719607235797,2,57.98382264472266,0.0,RandomForest_THRESHOLD_0_50
2024-05-14,0.021585891350764125,15,59.235455140433615,0.0,RandomForest_THRESHOLD_0_50
2024-05-15,0.003730414288454159,10,59.456427928672575,0.0,RandomForest_THRESHOLD_0_50
2024-05-16,-0.013874720370310248,2,58.63148661694474,-0.013874720370310234,RandomForest_THRESHOLD_0_50
2024-05-17,-0.028024611172603416,10,56.98836200203316,-0.041510497899407084,RandomForest_THRESHOLD_0_50
